,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_epsilon,param_kernel,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
10,4.03287034034729,0.07799015542331765,0.5058705329895019,0.015212499800804554,0.01,0,0.01,sigmoid,"{'C': 0.01, 'coef0': 0, 'epsilon': 0.01, 'kernel': 'sigmoid'}",-1.6433318903345226,-1.6329801152244716,-1.6638492118344868,-1.660601774632687,-1.619395100460384,-1.6440316184973103,0.016714607055528567,113,-1.628920074266908,-1.6637486860867159,-1.6437575575295345,-1.6342727444114176,-1.6510735896407558,-1.6443545303870664,0.012340990667959741,-4.457801289060118,-4.466003798677874,-4.5833191929102375,-4.567241425221736,-4.475547714106528,-4.509982683995299,0.0538509321535887,113,-4.427768356553501,-4.638533674126093,-4.516232899443944,-4.451273080599233,-4.524268247695187,-4.511615251683592,0.07343185462499496,-3.60355365142531,-3.3617018072564786,-3.425500488836482,-3.594635650767362,-3.5775535441427975,-3.512589028485686,0.09957707207730684,113,-3.3930739683843854,-3.666545037957915,-3.5570880886168244,-3.444654368068284,-3.4992508866087766,-3.5121224699272373,0.09461332308559853
11,4.1289979934692385,0.14349463981580737,0.4767481327056885,0.014441098176733096,0.01,0,0.1,sigmoid,"{'C': 0.01, 'coef0': 0, 'epsilon': 0.1, 'kernel': 'sigmoid'}",-1.6425760139447347,-1.631236518394922,-1.6640102289081582,-1.6581921631384633,-1.6180597854018532,-1.6428149419576261,0.016927101790048606,112,-1.6283652131758743,-1.6622177155096673,-1.643488198402767,-1.6317585599941924,-1.649734458182301,-1.6431128290529604,0.01229142108070461,-4.459258544947469,-4.454422526310313,-4.582307106791563,-4.548012279741851,-4.466194328914028,-4.502038957341044,0.0527993328831322,112,-4.430630252476949,-4.62827715249156,-4.514967027072059,-4.431393426360869,-4.515094569401654,-4.504072485560618,0.0725851002628583,-3.6050585537810385,-3.350391011544466,-3.4245232521605233,-3.575291169245591,-3.5679869783786327,-3.50465019302205,0.09929728750916479,112,-3.3959134395285613,-3.656226578827755,-3.555810764786086,-3.4248042733995625,-3.4901279350206007,-3.5045765983125134,0.09381122126308955
12,2.1023948192596436,0.09090959784936455,0.27447009086608887,0.004744444973346819,0.01,0,1.0,sigmoid,"{'C': 0.01, 'coef0': 0, 'epsilon': 1.0, 'kernel': 'sigmoid'}",-1.374401413417261,-1.4216724823287015,-1.4208584194791662,-1.3851380492060141,-1.385288725879946,-1.3974718180622177,0.01982623734638677,111,-1.4068795912413805,-1.3885526811134785,-1.3949576638792143,-1.3968103854942742,-1.3994820660958085,-1.3973364775648311,0.005979384187425679,-3.1565330882427474,-3.217809033144066,-3.3524764993603324,-3.1390446821449713,-3.190571118470618,-3.211286884272547,0.07566122221483608,111,-3.249163967392438,-3.1931615214870948,-3.2016503581523184,-3.2058158188495427,-3.2156117296389533,-3.213080679104069,0.01943508776547907,-2.2597391588283378,-2.1426582036105044,-2.2370397439658607,-2.157872611307114,-2.2632900069775004,-2.2121199449378635,0.05152604754598897,111,-2.223704696077359,-2.21244451379371,-2.2306134417576478,-2.2010490087824155,-2.1978307062005094,-2.213128473322328,0.01263315916205721
13,0.004785013198852539,0.001933662142110014,0.0019947052001953124,0.0010928411902671549,0.01,0,10.0,sigmoid,"{'C': 0.01, 'coef0': 0, 'epsilon': 10.0, 'kernel': 'sigmoid'}",-0.7994314145102375,-0.8212161727317184,-0.8333327572968952,-0.8032806759728441,-0.7993944083295845,-0.811331085768256,0.013643196374216782,61,-0.8141960892546897,-0.8087498996993194,-0.8067406139612116,-0.813233773889038,-0.8136447828250425,-0.8113130319258601,0.0029971648056268175,-0.9849454793721341,-1.0401872319073395,-1.0599355116854088,-1.012063915153922,-0.996859587399649,-1.0187983451036906,0.027649336728591233,61,-1.0270161609793236,-1.0132057228455222,-1.0106369188685664,-1.0202365520338765,-1.0227386571388888,-1.0187668023732355,0.006049930959428847,-0.0171492769643935,-0.015894014832342318,-0.02343845751674012,-0.018134254901063684,-0.01957982101972866,-0.018839165046853658,0.002597252098839249,61,-0.01896883454404774,-0.019324310341700457,-0.019779441724408597,-0.018719536041101437,-0.01708332883343111,-0.018775090296937868,0.0009179372969291256
14,0.004786396026611328,0.001595246897625046,0.003392648696899414,0.003815375522278472,0.01,0,100.0,sigmoid,"{'C': 0.01, 'coef0': 0, 'epsilon': 100.0, 'kernel': 'sigmoid'}",-0.7994314145102377,-0.8212161727317185,-0.8333327572968948,-0.8032806759728447,-0.7993944083295847,-0.8113310857682562,0.013643196374216548,86,-0.81419608925469,-0.8087498996993198,-0.8067406139612111,-0.8132337738890384,-0.8136447828250427,-0.8113130319258606,0.0029971648056270517,-0.9849454793721348,-1.0401872319073402,-1.0599355116854081,-1.0120639151539228,-0.9968595873996495,-1.018798345103691,0.027649336728590816,86,-1.0270161609793245,-1.0132057228455231,-1.0106369188685658,-1.0202365520338774,-1.0227386571388895,-1.0187668023732361,0.006049930959429235,-0.01714927696439439,-0.015894014832342984,-0.023438457516739453,-0.018134254901064573,-0.019579821019729327,-0.018839165046854144,0.0025972520988387362,86,-0.018968834544048407,-0.019324310341701345,-0.01977944172440793,-0.018719536041102325,-0.017083328833431777,-0.018775090296938357,0.000917937296928858
15,4.127870798110962,0.04075633022950054,0.7117317676544189,0.009578089131685468,0.01,10,0.01,sigmoid,"{'C': 0.01, 'coef0': 10, 'epsilon': 0.01, 'kernel': 'sigmoid'}",-0.7898043792672312,-0.817123344042343,-0.8200676987229546,-0.7946585007592704,-0.7902414210539306,-0.8023790687691459,0.01338158257828974,49,-0.8053534062828059,-0.7985609623073914,-0.7978229662697953,-0.8041399166842464,-0.8052453677386415,-0.8022245238565763,0.0033280482296891454,-0.9689108839791619,-1.0252046951095661,-1.0356883982195215,-0.9943777816903978,-0.9779182221988195,-1.0004199962394933,0.02605303753259514,35,-1.0081075603342797,-0.9946178128361475,-0.991143925532499,-1.0017380029906877,-1.0060235596540787,-1.0003261722695387,0.006510030902683239,-0.0005904141116241934,-0.0012613900577103099,-2.6251650270037175e-05,-0.000342040351820172,-0.00020674783526164475,-0.00048536880133727146,0.0004294658899465823,35,-0.00020839484096968341,-0.0006241509132798306,-0.00011010895943597276,-0.00024849296668594256,-0.0004606590311715397,-0.00033036134230859384,0.00018621448400782473
16,3.796097993850708,0.07491842718477884,0.6781047821044922,0.019150958946679238,0.01,10,0.1,sigmoid,"{'C': 0.01, 'coef0': 10, 'epsilon': 0.1, 'kernel': 'sigmoid'}",-0.7898043809637685,-0.8171782688105554,-0.8200090647946642,-0.7946513378836152,-0.790237415795679,-0.8023760936496565,0.01337978604043247,37,-0.8053534614206391,-0.7985587992360427,-0.7978258256768838,-0.8041426573757636,-0.8052448628835249,-0.8022251213185708,0.0033280028605683337,-0.9689062965131716,-1.0253082362970922,-1.0356738315534784,-0.9945256375418816,-0.9778863076370107,-1.000460061908527,0.026068652547270678,50,-1.0081047811710848,-0.9946902158451745,-0.9911805544881392,-1.0018664737148422,-1.0059746093050115,-1.0003633269048504,0.006483572364298459,-0.0005856766537519764,-0.001362513076210936,-1.2186562288851732e-05,-0.0004907830398355184,-0.00017410588284616502,-0.0005250530429866896,0.0004674152113015243,50,-0.00020563745429025282,-0.0006969911525116501,-0.00014706927152863258,-0.0003767726644134939,-0.0004119793576018438,-0.0003676899800691746,0.00019257093469024746
17,1.3148391246795654,0.03110190656668164,0.22977790832519532,0.0175610495052824,0.01,10,1.0,sigmoid,"{'C': 0.01, 'coef0': 10, 'epsilon': 1.0, 'kernel': 'sigmoid'}",-0.7898360642629236,-0.8165425555183456,-0.8203129813689288,-0.7947021517196304,-0.7902473174390153,-0.8023282140617688,0.013309080019216024,27,-0.8053730830583714,-0.798696366063966,-0.7978298171950746,-0.8041625556942843,-0.8053486602801825,-0.8022820964583758,0.003321878741685061,-0.9685916871864888,-1.0242090155486157,-1.035791871871664,-0.9941314475238664,-0.9777387122562676,-1.0000925468773807,0.026013760417340378,17,-1.0079392250730141,-0.9940351645635433,-0.991053012785705,-1.0015382373985287,-1.0055658600634658,-1.0000262999768512,0.006511538233829968,-0.0002607808540719958,-0.0002889642524002145,-0.00012616236537943415,-9.422867773256627e-05,-2.3146536330731493e-05,-0.00015865653718298843,0.00010097450901165205,17,-4.137859380470843e-05,-3.798412083799718e-05,-1.837378883196017e-05,-4.902441112841771e-05,-5.490332915414342e-06,-3.0450249503699566e-05,1.606253868449518e-05
18,0.003691291809082031,0.0015398352526307757,0.0016963958740234375,0.00039844754895342565,0.01,10,10.0,sigmoid,"{'C': 0.01, 'coef0': 10, 'epsilon': 10.0, 'kernel': 'sigmoid'}",-0.7994314145102375,-0.8212161727317184,-0.8333327572968952,-0.8032806759728441,-0.7993944083295845,-0.811331085768256,0.013643196374216782,61,-0.8141960892546897,-0.8087498996993194,-0.8067406139612116,-0.813233773889038,-0.8136447828250425,-0.8113130319258601,0.0029971648056268175,-0.9849454793721341,-1.0401872319073395,-1.0599355116854088,-1.012063915153922,-0.996859587399649,-1.0187983451036906,0.027649336728591233,61,-1.0270161609793236,-1.0132057228455222,-1.0106369188685664,-1.0202365520338765,-1.0227386571388888,-1.0187668023732355,0.006049930959428847,-0.0171492769643935,-0.015894014832342318,-0.02343845751674012,-0.018134254901063684,-0.01957982101972866,-0.018839165046853658,0.002597252098839249,61,-0.01896883454404774,-0.019324310341700457,-0.019779441724408597,-0.018719536041101437,-0.01708332883343111,-0.018775090296937868,0.0009179372969291256
19,0.0033157825469970702,0.0010037069994077979,0.0018980979919433593,0.0004905963706370896,0.01,10,100.0,sigmoid,"{'C': 0.01, 'coef0': 10, 'epsilon': 100.0, 'kernel': 'sigmoid'}",-0.7994314145102377,-0.8212161727317185,-0.8333327572968948,-0.8032806759728447,-0.7993944083295847,-0.8113310857682562,0.013643196374216548,86,-0.81419608925469,-0.8087498996993198,-0.8067406139612111,-0.8132337738890384,-0.8136447828250427,-0.8113130319258606,0.0029971648056270517,-0.9849454793721348,-1.0401872319073402,-1.0599355116854081,-1.0120639151539228,-0.9968595873996495,-1.018798345103691,0.027649336728590816,86,-1.0270161609793245,-1.0132057228455231,-1.0106369188685658,-1.0202365520338774,-1.0227386571388895,-1.0187668023732361,0.006049930959429235,-0.01714927696439439,-0.015894014832342984,-0.023438457516739453,-0.018134254901064573,-0.019579821019729327,-0.018839165046854144,0.0025972520988387362,86,-0.018968834544048407,-0.019324310341701345,-0.01977944172440793,-0.018719536041102325,-0.017083328833431777,-0.018775090296938357,0.000917937296928858
20,2.1043652057647706,0.04322705499502337,0.20261425971984864,0.009643208840436913,0.01,100,0.01,sigmoid,"{'C': 0.01, 'coef0': 100, 'epsilon': 0.01, 'kernel': 'sigmoid'}",-0.7898047089088752,-0.8171236788618342,-0.8200680453547459,-0.7946588338441397,-0.7902417621557456,-0.8023794058250682,0.01338158573476133,50,-0.8053537464906235,-0.7985613060779201,-0.7978233015544285,-0.8041402537305022,-0.8052457013745733,-0.8022248618456095,0.0033280471905950963,-0.9689117694465177,-1.0252055950047483,-1.0356893547393902,-0.9943787000801781,-0.9779191309130985,-1.0004209100367865,0.026053053971962784,37,-1.008108481428015,-0.9946187435148823,-0.9911448321730264,-1.0017389144610027,-1.006024462317726,-1.0003270867789305,0.006510029655640317,-0.0005913285302387994,-0.0012622689361478923,-2.7175234024179318e-05,-0.00034296425008473186,-0.00020767726078307902,-0.0004862828422557364,0.00042944850664626555,43,-0.0002093087173482555,-0.000625087212234865,-0.00011102380170391335,-0.00024940308171217396,-0.00046155670345648936,-0.00033127590329113944,0.00018621939413963632
21,1.9626274585723877,0.030151579235481486,0.2030104160308838,0.009293248486353996,0.01,100,0.1,sigmoid,"{'C': 0.01, 'coef0': 100, 'epsilon': 0.1, 'kernel': 'sigmoid'}",-0.7898047089088754,-0.8171786009198004,-0.820009409645667,-0.7946516695322144,-0.790237755925772,-0.8023764289864659,0.01337978877921108,38,-0.8053537998858141,-0.7985591418940398,-0.797826160125329,-0.8041429937247441,-0.8052451954310796,-0.8022254582122013,0.003328001680942486,-0.9689071789489679,-1.0253091300542043,-1.0356747854173012,-0.9945265630367309,-0.9778872135761517,-1.000460974206671,0.026068667971740112,51,-1.00810569872279,-0.9946911415855164,-0.9911814592066328,-1.0018673909382019,-1.0059755092430653,-1.0003642399392412,0.006483571502456044,-0.0005865879416870889,-0.0013633859599311293,-1.3107581453342121e-05,-0.0004917140857849667,-0.0001750324699791861,-0.0005259656077671426,0.00046739672713844296,51,-0.00020654781639284359,-0.0006979224832517339,-0.00014798217437550498,-0.00037768852393016417,-0.00041287431936454233,-0.00036860306346295777,0.00019257686763768635
22,0.7231887340545654,0.03961997916395457,0.06881589889526367,0.005210731872267159,0.01,100,1.0,sigmoid,"{'C': 0.01, 'coef0': 100, 'epsilon': 1.0, 'kernel': 'sigmoid'}",-0.7898359547660103,-0.8165427698867888,-0.820311885382625,-0.7947023655048874,-0.7902475395156172,-0.8023281030111857,0.01330878534977947,17,-0.8053731589241874,-0.7986965871472916,-0.7978298903385312,-0.8041627735476166,-0.8053488764053274,-0.8022822572725907,0.0033218900929655993,-0.9685932941854821,-1.0242096022111322,-1.0357917662084442,-0.9941320411252349,-0.97773931595697,-1.0000932039374528,0.02601332004266513,19,-1.0079402496975274,-0.9940357731210646,-0.991053887220168,-1.001538828872367,-1.0055664587144797,-1.0000270395251214,0.0065115636007155205,-0.00026244039553735554,-0.0002895372136144658,-0.0001260603404906746,-9.482583951059276e-05,-2.3763996464420956e-05,-0.00015932555712350194,0.00010122397969388041,19,-4.23951897317032e-05,-3.8596353340913936e-05,-1.9256133689582455e-05,-4.961500548916753e-05,-6.085673632805211e-06,-3.118967117683446e-05,1.607815624339255e-05
